date	dep_time	arr_time	arr_delay
2013-01-04	811.0	925.0	0.0
2013-01-04	1238.0	1338.0	-12.0
2013-01-04	1646.0	1748.0	-32.0
2013-01-04	2210.0	2311.0	101.0
2013-01-05	801.0	919.0	-1.0
2013-01-05	1239.0	1339.0	-11.0
2013-01-05	1651.0	1759.0	-21.0
2013-01-05	2011.0	2116.0	-14.0
2013-01-07	810.0	915.0	-10.0
2013-01-07	1234.0	1330.0	-20.0
2013-01-07	1659.0	1826.0	6.0
2013-01-07	2014.0	2119.0	-11.0
2013-01-08	807.0	909.0	-16.0
2013-01-08	1235.0	1335.0	-15.0
2013-01-08	1648.0	1755.0	-25.0
2013-01-08	2015.0	2112.0	-18.0
2013-01-10	808.0	913.0	-12.0
2013-01-10	1239.0	1336.0	-14.0
2013-01-10	1827.0	1940.0	80.0
2013-01-10	2150.0	2256.0	86.0
2013-01-14	830.0	941.0	16.0
2013-01-14	1247.0	1345.0	-5.0
2013-01-14	1644.0	1751.0	-29.0
2013-01-14	2012.0	2119.0	-11.0
2013-01-15	814.0	911.0	-14.0
2013-01-15	1242.0	1336.0	-14.0
2013-01-15	1731.0	1838.0	18.0
2013-01-15	2015.0	2119.0	-11.0
2013-01-17	855.0	957.0	32.0
2013-01-17	1248.0	1347.0	-3.0
2013-01-17	1647.0	1750.0	-30.0
2013-01-17	2032.0	2129.0	-1.0
2013-01-18	812.0	911.0	-14.0
2013-01-18	1241.0	1333.0	-17.0
2013-01-18	1650.0	1801.0	-19.0
2013-01-18	2050.0	2146.0	16.0
2013-01-19	805.0	910.0	-15.0
2013-01-19	1242.0	1342.0	-8.0
2013-01-19	1648.0	1749.0	-31.0
2013-01-19	2013.0	2114.0	-16.0
2013-01-20	805.0	902.0	-23.0
2013-01-20	1239.0	1334.0	-16.0
2013-01-20	1651.0	1749.0	-31.0
2013-01-20	2024.0	2126.0	-4.0
2013-01-23	810.0	946.0	21.0
2013-01-23	1237.0	1334.0	-16.0
2013-01-23	1652.0	1759.0	-21.0
2013-01-23	2021.0	2126.0	-4.0
2013-01-24	808.0	905.0	-20.0
2013-01-24	1236.0	1346.0	-4.0
2013-01-24	1644.0	1759.0	-21.0
2013-01-24	2026.0	2143.0	13.0
2013-01-27	810.0	912.0	-13.0
2013-01-27	1240.0	1344.0	-6.0
2013-01-27	1639.0	1737.0	-43.0
2013-01-27	2041.0	2140.0	10.0
2013-02-01	949.0	1046.0	81.0
2013-02-01	1302.0	1355.0	5.0
2013-02-01	1700.0	1809.0	-11.0
2013-02-01	2050.0	2151.0	21.0
2013-02-02	805.0	902.0	-23.0
2013-02-02	1238.0	1338.0	-12.0
2013-02-02	1645.0	1741.0	-39.0
2013-02-02	2009.0	2110.0	-20.0
2013-02-04	805.0	915.0	-10.0
2013-02-04	1234.0	1332.0	-18.0
2013-02-04	1648.0	1755.0	-25.0
2013-02-04	2007.0	2112.0	-18.0
2013-02-07	806.0	903.0	-22.0
2013-02-07	1240.0	1334.0	-16.0
2013-02-07	1649.0	1753.0	-27.0
2013-02-07	2017.0	2117.0	-13.0
2013-02-12	807.0	921.0	-4.0
2013-02-12	1239.0	1335.0	-15.0
2013-02-12	1641.0	1753.0	-27.0
2013-02-12	2019.0	2118.0	-12.0
2013-02-13	811.0	914.0	-11.0
2013-02-13	1240.0	1337.0	-13.0
2013-02-13	1644.0	1751.0	-29.0
2013-02-13	2011.0	2119.0	-11.0
2013-02-15	811.0	908.0	-17.0
2013-02-15	1240.0	1337.0	-13.0
2013-02-15	1651.0	1758.0	-22.0
2013-02-15	2135.0	2240.0	70.0
2013-02-18	805.0	905.0	-20.0
2013-02-18	1231.0	1327.0	-23.0
2013-02-18	1649.0	1752.0	-28.0
2013-02-18	2011.0	2115.0	-15.0
2013-02-21	806.0	909.0	-16.0
2013-02-21	1239.0	1339.0	-11.0
2013-02-21	1650.0	1755.0	-25.0
2013-02-21	2120.0	2236.0	66.0
2013-02-22	812.0	925.0	0.0
2013-02-22	1236.0	1337.0	-13.0
2013-02-22	1645.0	1751.0	-29.0
2013-02-22	2134.0	2250.0	80.0
2013-02-26	807.0	908.0	-17.0
2013-02-26	1237.0	1333.0	-17.0
2013-02-26	1658.0	1809.0	-11.0
2013-02-26	2005.0	2112.0	-18.0
2013-02-28	809.0	912.0	-13.0
2013-02-28	1241.0	1338.0	-12.0
2013-02-28	1650.0	1755.0	-25.0
2013-02-28	2022.0	2121.0	-9.0
2013-03-01	807.0	908.0	-17.0
2013-03-01	1242.0	1340.0	-10.0
2013-03-01	1641.0	1756.0	-24.0
2013-03-01	2125.0	2232.0	62.0
2013-03-02	809.0	913.0	-12.0
2013-03-02	1239.0	1343.0	-7.0
2013-03-02	1647.0	1754.0	-26.0
2013-03-02	2011.0	2123.0	-7.0
2013-03-09	805.0	904.0	-21.0
2013-03-09	1233.0	1325.0	-25.0
2013-03-09	1721.0	1820.0	0.0
2013-03-09	2022.0	2128.0	-2.0
2013-03-10	804.0	910.0	-15.0
2013-03-10	1240.0	1328.0	-22.0
2013-03-10	1648.0	1755.0	-25.0
2013-03-10	2013.0	2119.0	-11.0
2013-03-11	802.0	908.0	-17.0
2013-03-11	1243.0	1337.0	-13.0
2013-03-11	1705.0	1818.0	-2.0
2013-03-11	2038.0	2139.0	9.0
2013-03-13	806.0	904.0	-21.0
2013-03-13	1244.0	1343.0	-7.0
2013-03-13	1648.0	1756.0	-24.0
2013-03-13	2013.0	2115.0	-15.0
2013-03-14	803.0	908.0	-17.0
2013-03-14	1238.0	1337.0	-13.0
2013-03-14	1646.0	1824.0	4.0
2013-03-14	2013.0	2133.0	3.0
2013-03-15	804.0	912.0	-13.0
2013-03-15	1239.0	1345.0	-5.0
2013-03-15	1647.0	1808.0	-12.0
2013-03-15	2032.0	2142.0	12.0
2013-03-16	806.0	858.0	-27.0
2013-03-16	1241.0	1332.0	-18.0
2013-03-16	1649.0	1754.0	-26.0
2013-03-16	2123.0	2228.0	58.0
2013-03-17	805.0	906.0	-19.0
2013-03-17	1237.0	1336.0	-14.0
2013-03-17	1644.0	1752.0	-28.0
2013-03-17	2011.0	2113.0	-17.0
